date,close,open,high,low,vol,amount
19910724,598.81,598.47,600.09,594.65,4795.0,2309.843
19910725,594.61,596.7,598.01,591.05,6698.0,3087.32
19910726,586.01,591.05,592.59,584.6,7019.0,3361.087
19910729,579.73,583.37,584.99,574.65,8783.0,3942.908
19910730,577.15,577.29,578.4,570.02,5935.0,2577.083
19910731,578.42,572.86,578.74,571.91,5875.0,2484.944
19910801,579.32,574.82,580.59,574.19,7379.0,3383.308
19910802,577.96,576.39,579.74,574.81,5209.0,2432.494
19910805,578.18,578.71,579.8,575.77,5608.0,2525.48
19910806,576.83,575.97,578.91,573.75,5956.0,2625.415
19910807,576.33,575.48,577.42,574.39,5220.0,2395.865
19910808,574.52,575.75,576.07,573.52,4513.0,2123.03
19910809,572.8,574.12,575.21,570.05,5492.0,2466.03
19910812,572.79,573.74,574.51,571.01,5409.0,2297.04
19910813,571.4,571.71,573.02,570.94,5445.0,2422.085
19910814,570.54,570.54,572.62,569.41,4146.0,1808.545
19910815,568.71,570.14,572.09,567.43,4454.0,2078.79
19910816,570.96,568.98,572.19,567.36,5992.0,2541.505
19910819,458.02,450.14,459.35,446.51,8585.0,7548.64
19910820,449.1,456.72,457.78,446.64,8210.0,5783.285
19910821,445.99,448.14,448.86,439.33,9104.0,7869.05
19910822,437.26,443.66,446.2,434.29,8785.0,6957.865
19910823,435.63,434.5,438.28,425.9,8740.0,8560.975
19910826,441.41,443.05,444.7,437.68,9355.0,6733.045
19910827,437.08,439.6,441.3,434.73,9423.0,6029.785
19910828,436.05,437.35,438.58,431.88,8386.0,6156.585
19910829,435.37,432.32,436.32,430.61,7021.0,5520.53
19910830,433.77,432.65,435.3,431.34,7316.0,5407.875
19910902,431.79,431.03,432.86,425.82,9387.0,6344.265
19910903,429.33,430.07,432.61,425.48,12718.0,8262.89
19910904,425.99,427.41,429.25,422.24,7834.0,4893.36
19910905,419.58,423.2,424.37,414.21,11988.0,9960.98
19910906,402.5,414.52,415.45,397.67,11103.0,7749.4
19910909,409.76,401.57,409.76,400.38,14013.0,11948.49
19910910,410.44,407.04,412.64,403.32,11803.0,8841.58
19910911,417.53,407.98,418.12,407.05,11312.0,9482.93
19910912,419.04,416.57,420.12,414.44,10887.0,8225.14
19910913,418.51,417.66,419.53,413.4,13749.0,13497.365
19910916,413.86,414.03,415.56,409.68,7094.0,5221.91
19910917,412.51,410.99,413.87,409.4,7639.0,6129.28
19910918,410.99,409.97,412.49,407.84,7539.0,5805.46
19910919,408.18,410.21,411.44,405.32,8784.0,7064.21
19910920,407.54,406.91,409.21,405.38,5798.0,4818.48
19910923,408.43,406.77,408.43,406.34,5517.0,4424.045
19910924,406.96,407.38,408.02,405.43,4443.0,3274.165
19910925,409.03,405.78,411.97,404.84,7245.0,5012.36
19910926,410.32,407.03,410.62,406.1,5162.0,3116.835
19910927,413.78,410.34,415.96,408.82,7164.0,4543.27
19911003,442.05,417.56,452.45,416.63,12528.0,7830.215
19911004,438.35,445.18,446.24,432.71,16834.0,12043.84
19911007,491.26,445.51,492.51,444.58,22748.0,15719.9
19911008,586.49,523.29,607.01,522.0,43434.0,36845.105
19911009,712.85,593.66,723.53,593.66,62164.0,53782.81
19911010,641.41,717.04,775.17,618.95,59729.0,55937.79
19911011,667.99,634.4,676.18,539.87,53232.0,49823.52
19911014,692.0,691.93,709.01,683.86,46443.0,44652.99
19911015,656.81,692.89,696.09,646.55,28066.0,25372.145
19911016,648.78,659.2,659.5,632.3,27484.0,26230.38
19911017,672.13,646.93,672.98,642.69,36589.0,32638.84
19911018,675.86,673.64,697.23,669.15,31849.0,32701.385
19911021,670.9,673.17,681.39,665.44,20252.0,21955.5
19911022,659.23,671.54,672.47,656.15,19334.0,20178.005
19911023,665.87,658.18,667.23,648.67,22693.0,23376.985
19911024,672.97,666.11,680.14,664.82,23272.0,25200.745
19911025,675.11,674.29,676.89,669.27,19435.0,20569.37
19911028,707.92,680.83,721.57,673.92,25804.0,29911.255
19911029,725.95,708.25,745.3,707.67,33691.0,38326.57
19911030,733.7,727.45,738.45,721.87,43214.0,42670.415
19911031,779.81,736.81,788.95,735.63,46058.0,48284.895
19911101,833.8,783.42,854.63,783.42,46833.0,55593.245
19911104,918.11,840.56,925.97,839.92,56557.0,74690.56
19911105,919.05,921.24,972.63,909.35,61578.0,91362.95
19911106,879.2,920.76,922.04,827.08,59493.0,73516.145
19911107,899.59,880.78,936.83,880.01,52840.0,74261.905
19911108,914.82,901.81,918.49,879.55,61084.0,77393.135
19911112,1122.72,969.51,1131.59,969.51,48030.0,80558.105
19911113,1149.97,1124.42,1192.05,1124.42,58786.0,110415.865
19911114,1186.84,1152.56,1206.32,1149.7,49357.0,89229.695
19911115,1142.06,1185.23,1202.38,1136.1,49917.0,93843.37
19911118,917.6,1109.55,1109.55,895.86,40537.0,59338.375
19911119,1065.5,918.13,1068.78,911.94,40645.0,65488.685
19911120,1062.21,1065.19,1109.49,1041.78,35967.0,62233.65
19911121,1009.91,1065.49,1068.11,983.85,26582.0,41734.46
19911122,1039.52,1011.42,1048.36,998.35,28322.0,46722.99
19911125,994.93,1036.06,1037.58,978.17,22684.0,34918.035
19911126,929.58,997.34,997.77,921.12,32642.0,47774.72
19911127,975.31,931.39,978.57,917.74,30672.0,46174.62
19911128,936.05,976.18,996.3,931.31,31169.0,49490.05
19911129,899.8,932.27,935.91,867.16,29569.0,39676.38
19911202,873.26,881.62,887.04,852.03,32448.0,41969.07
19911203,909.47,871.52,918.36,865.48,21802.0,30593.125
19911204,911.56,912.01,929.5,902.58,21711.0,30244.355
19911205,879.01,912.74,913.13,869.25,10708.0,14447.79
19911206,893.58,880.0,897.52,868.81,16804.0,21879.88
19911209,911.79,902.8,916.92,896.83,21782.0,28261.695
19911210,922.39,910.95,924.76,908.96,20849.0,28643.995
19911211,916.16,924.09,929.12,910.96,15785.0,22093.81
19911212,900.16,915.93,915.93,891.43,12718.0,15063.335
19911213,879.26,894.42,894.72,871.06,30017.0,31765.685
19911216,898.15,890.01,902.9,882.88,17049.0,20401.225
19911217,890.63,900.13,903.23,885.23,13145.0,15816.36
19911218,891.0,890.22,894.9,881.07,12086.0,15414.52
19911219,887.33,891.27,891.91,882.11,12690.0,15857.59
19911220,886.13,887.16,892.14,879.62,12165.0,15230.505
19911223,898.97,887.17,901.75,885.28,14835.0,19438.67
19911224,962.97,899.73,968.95,895.97,37357.0,43020.25
19911225,959.07,962.46,992.55,950.12,29358.0,41415.92
19911226,930.27,958.18,959.11,921.71,23948.0,31877.55
19911227,944.38,930.97,946.0,925.94,22182.0,30277.165
19911230,953.42,967.87,970.5,947.3,15104.0,20875.855
19911231,963.57,953.23,966.92,950.31,10940.0,14585.62
19920102,964.7,966.22,973.06,958.89,18109.0,26534.65
19920103,962.16,965.38,969.15,957.72,18252.0,26621.995
19920106,973.08,960.99,976.17,958.11,23925.0,34639.515
19920107,986.99,972.53,990.98,968.49,33062.0,48672.105
19920108,979.09,984.81,992.2,968.2,24403.0,35751.265
19920109,982.93,983.75,988.47,973.16,12703.0,19085.44
19920110,985.67,983.77,987.19,976.11,10031.0,16060.155
19920113,976.56,986.68,986.94,973.34,10388.0,16375.66
19920114,962.72,976.22,977.07,958.02,9367.0,12985.105
19920115,954.01,963.73,968.66,949.87,23748.0,29335.36
19920116,937.31,953.65,953.95,929.4,12331.0,16785.535
19920117,945.36,935.64,947.58,917.37,11587.0,16137.94
19920120,958.36,945.57,965.92,943.74,17192.0,20357.865
19920121,949.69,958.88,964.56,945.6,9758.0,14561.22
19920122,946.26,947.9,953.23,938.88,15505.0,19712.085
19920123,952.95,947.72,956.01,942.85,13793.0,17688.565
19920124,962.69,953.72,967.16,950.09,14284.0,20658.9
19920127,955.26,960.35,963.67,951.1,19608.0,26887.03
19920128,959.59,957.65,960.83,954.1,13409.0,20250.135
19920129,970.9,959.34,976.6,957.39,14022.0,21232.005
19920130,983.94,971.22,988.41,969.74,13823.0,22066.72
19920131,1004.75,987.23,1010.82,984.19,16529.0,26620.82
19920210,1003.19,1019.89,1024.32,979.4,9559.0,16433.29
19920211,1003.93,1002.48,1013.29,996.08,8472.0,15050.54
19920212,1010.98,1004.0,1014.8,1000.77,7183.0,12742.85
19920213,1012.07,1012.02,1015.77,1006.37,8245.0,15139.785
19920214,1001.47,1011.72,1015.85,1000.54,21828.0,30009.95
19920217,989.37,996.04,1000.82,981.37,18673.0,25608.3
19920218,982.91,988.64,990.92,975.92,22174.0,27309.155
19920219,984.23,983.25,987.18,978.33,12291.0,18955.98
19920220,999.12,982.6,1002.25,982.01,14825.0,21993.29
19920221,996.05,999.49,1004.4,992.99,11057.0,16629.72
19920224,977.73,996.08,996.08,964.35,12962.0,17309.53
19920225,970.43,979.06,981.1,965.19,11787.0,16355.365
19920226,958.41,968.86,971.63,953.58,14200.0,19051.995
19920227,982.7,960.67,984.31,951.86,15876.0,21223.0
19920228,994.14,982.24,1006.36,978.8,19811.0,25678.965
19920302,1015.28,1020.32,1029.84,1008.86,26131.0,34533.245
19920303,1008.1,1017.77,1024.46,1002.58,19240.0,27103.44
19920304,1003.68,1011.59,1016.44,996.87,20709.0,26408.615
19920305,1010.38,1004.21,1014.67,1001.11,19899.0,25828.055
19920306,1005.55,1009.13,1016.62,999.16,16776.0,29442.095
19920309,1002.25,1007.66,1016.6,993.41,21283.0,32228.65
19920310,1000.68,1002.69,1008.17,989.67,26088.0,29059.115
19920311,1002.84,1001.46,1007.9,995.03,20451.0,26379.44
19920312,1006.57,1001.46,1010.02,997.06,14803.0,21957.91
19920313,1006.96,1007.74,1011.22,1000.85,14670.0,22992.55
19920316,1019.58,1009.92,1022.13,1001.59,25968.0,39938.945
19920317,1020.14,1021.03,1027.47,1016.33,20958.0,30282.85
19920318,1021.65,1019.37,1025.49,1015.76,34360.0,52763.09
19920319,1020.26,1022.77,1027.22,1013.79,20083.0,28557.96
19920320,1014.83,1023.69,1024.04,1006.99,18264.0,26678.34
19920323,1021.59,1014.22,1029.97,1008.01,23219.0,32649.21
19920324,1030.37,1023.21,1030.96,1017.1,27755.0,40327.885
19920325,1072.19,1030.49,1077.84,1027.47,30220.0,44746.525
19920326,1116.35,1079.52,1140.27,1076.74,41467.0,66187.225
19920327,1118.85,1120.81,1131.62,1100.22,44590.0,70415.1
19920330,1182.27,1161.59,1214.11,1127.66,72141.0,96350.59
19920331,1263.9,1225.11,1283.35,1211.89,70522.0,99265.565
19920401,1323.17,1309.69,1339.61,1289.93,81292.0,111650.025
19920402,1310.79,1323.99,1338.07,1295.65,70177.0,96988.57
19920403,1307.27,1315.87,1324.78,1275.93,59538.0,81619.195
19920406,1366.26,1315.41,1377.2,1307.12,66240.0,96381.42
19920407,1404.38,1373.51,1421.41,1357.59,75396.0,117271.445
19920408,1439.84,1408.61,1472.17,1390.61,80703.0,132513.29
19920409,1467.37,1442.07,1485.89,1420.92,88572.0,138361.135
19920410,1522.05,1477.76,1536.73,1464.5,76665.0,124791.415
19920413,1703.43,1539.3,1754.59,1538.04,58373.0,101955.205
19920414,1750.79,1713.25,1801.0,1693.11,88252.0,166204.16
19920415,1652.12,1757.98,1785.79,1608.24,96823.0,171342.495
19920416,1732.38,1656.55,1753.16,1643.8,92058.0,165617.165
19920417,1707.48,1740.67,1759.06,1683.74,64156.0,133571.36
19920420,1673.75,1713.59,1727.58,1646.85,65125.0,107699.255
19920421,1670.08,1684.87,1695.95,1635.64,83559.0,130136.185
19920422,1753.75,1677.41,1774.39,1661.23,97859.0,158005.62
19920423,1823.74,1778.76,1844.64,1775.59,98548.0,174413.105
19920424,1856.1,1834.53,1881.63,1817.49,107098.0,193301.58
19920427,1836.15,1867.08,1898.27,1801.21,81979.0,153587.12
19920428,1853.66,1840.84,1868.45,1805.96,107540.0,176325.38
19920429,1914.57,1886.38,1932.47,1863.91,130230.0,214247.535
19920430,1997.04,1921.23,2018.58,1908.63,104241.0,194960.09
19920504,2163.48,2092.23,2180.69,2068.7,109920.0,212816.745
19920505,2312.03,2172.02,2336.69,2158.2,107564.0,241367.445
19920506,2298.3,2321.35,2462.08,2243.63,133557.0,288321.82
19920507,2228.78,2321.86,2336.32,2137.02,150652.0,321593.945
19920508,2220.07,2239.89,2315.99,2181.96,112458.0,268723.135
19920511,2294.25,2234.62,2305.55,2159.0,109391.0,234068.865
19920512,2427.14,2305.42,2458.66,2298.91,123865.0,291200.95
19920513,2452.9,2443.46,2510.66,2403.47,143098.0,339666.385
19920514,2458.3,2467.1,2495.21,2377.09,124609.0,287741.875
19920515,2511.75,2467.2,2537.31,2423.4,122581.0,283929.86
19920518,2590.96,2542.48,2620.51,2490.58,124986.0,303703.275
19920519,2725.05,2629.81,2773.13,2589.62,145154.0,374189.875
19920520,2661.33,2747.73,2837.17,2645.28,134599.0,371301.415
19920521,2678.41,2663.0,2709.89,2542.81,110877.0,281638.75
19920522,2679.22,2686.05,2729.65,2626.15,127109.0,332153.37
19920525,2753.43,2696.22,2768.86,2656.21,137937.0,373046.695
19920526,2828.99,2769.75,2853.19,2748.8,132336.0,363295.155
19920527,2832.33,2846.42,2900.5,2799.46,107408.0,306172.245
19920528,2783.92,2837.1,2843.52,2733.13,98823.0,281008.15
19920529,2766.85,2783.62,2795.36,2707.87,94702.0,270077.755
19920601,2792.75,2777.98,2861.49,2754.24,113604.0,334109.275
19920602,2718.53,2800.24,2800.91,2667.95,90595.0,260810.805
19920603,2516.61,2724.02,2726.31,2496.36,77915.0,207804.815
19920604,2536.52,2486.13,2569.8,2288.36,144821.0,352559.63
19920605,2557.03,2544.84,2626.66,2509.78,127977.0,353396.755
19920608,2514.54,2577.88,2594.64,2439.25,91172.0,229128.315
19920609,2381.33,2517.4,2524.83,2347.33,66561.0,156295.25
19920610,2408.27,2371.91,2437.03,2296.1,82655.0,196061.56
19920611,2367.29,2414.76,2429.64,2340.05,64825.0,155888.39
19920612,2389.57,2369.58,2401.61,2320.89,78788.0,188909.73
19920615,2282.62,2390.8,2399.79,2275.76,62248.0,145596.005
19920616,2121.06,2265.04,2269.16,2095.55,104277.0,203040.51
19920617,2342.54,2136.29,2367.99,2060.8,113244.0,226095.305
19920618,2283.36,2367.01,2441.56,2231.9,163486.0,350797.27
19920619,2283.45,2277.65,2318.95,2191.48,94939.0,203075.28
19920622,2177.59,2278.25,2278.25,2142.53,74442.0,161583.8
19920623,2219.03,2169.45,2236.34,2126.65,67568.0,143475.435
19920624,2195.26,2219.4,2232.3,2155.97,60549.0,135371.805
19920625,2225.98,2194.47,2239.55,2176.57,70852.0,142107.43
19920626,2331.48,2254.08,2347.91,2247.88,118972.0,255384.9
19920629,2528.01,2351.98,2569.22,2347.91,157699.0,366970.495
19920630,2631.82,2545.14,2654.74,2539.38,184685.0,462468.68
19920701,2522.65,2637.39,2652.4,2492.87,168914.0,432193.965
19920702,2500.18,2500.07,2531.17,2425.51,119732.0,297567.74
19920703,2537.49,2490.78,2550.83,2474.07,124733.0,311466.515
19920706,2500.9,2549.54,2611.86,2461.09,138060.0,355626.12
19920707,2510.04,2501.15,2546.99,2450.35,78685.0,198037.99
19920708,2516.7,2510.73,2543.95,2485.82,68699.0,163658.725
19920709,2475.6,2511.75,2513.51,2462.77,83197.0,214469.355
19920710,2460.05,2464.56,2474.42,2408.89,76002.0,190591.215
19920713,2512.72,2448.1,2520.34,2424.48,77500.0,197522.425
19920714,2530.16,2524.39,2566.18,2506.87,90689.0,229588.915
19920715,2517.49,2530.98,2538.32,2499.01,48617.0,123794.7
19920716,2559.2,2512.21,2562.23,2506.12,67525.0,176581.205
19920717,2613.34,2568.98,2618.05,2558.94,118243.0,311697.97
19920720,2725.8,2623.48,2744.73,2620.92,141200.0,381475.5
19920721,2699.46,2737.6,2758.96,2677.28,122429.0,345028.815
19920722,2707.69,2689.37,2718.36,2659.01,88181.0,251054.895
19920723,2758.12,2703.46,2764.37,2691.25,103652.0,290308.055
19920724,2782.97,2763.84,2796.42,2752.56,120363.0,342149.755
19920727,2875.15,2793.79,2884.77,2788.53,119213.0,336413.34
19920728,2814.89,2881.81,2894.89,2799.7,104848.0,303123.7
19920729,2823.29,2811.7,2840.13,2780.11,92205.0,262327.01
19920730,2843.78,2822.82,2857.55,2808.6,82178.0,224195.555
19920731,2821.77,2854.42,2888.6,2799.72,80429.0,223654.005
19920803,2678.57,2827.05,2830.68,2670.04,89492.0,241830.95
19920804,2748.35,2660.19,2789.38,2624.74,87434.0,243111.24
19920805,2763.18,2748.6,2788.75,2706.07,66341.0,187508.655
19920806,2738.38,2755.58,2762.93,2709.16,52072.0,145704.74
19920807,2814.44,2732.32,2821.99,2704.14,70597.0,202670.885
19920810,2883.45,2822.91,2918.09,2818.67,69132.0,196653.095
19920811,2733.2,2848.09,2853.56,2631.85,22384.0,63859.29
19920812,2727.46,2737.99,2797.44,2711.5,103131.0,303816.99
19920813,2644.77,2728.73,2732.46,2619.41,109299.0,312870.185
19920814,2728.13,2637.59,2741.04,2618.68,105045.0,308638.31
19920817,2770.65,2745.35,2850.06,2741.91,112185.0,337503.995
19920818,2740.24,2771.85,2786.04,2715.66,64081.0,194100.95
19920819,2741.89,2738.3,2770.87,2717.49,49460.0,144498.29
19920820,2740.47,2742.69,2763.75,2718.9,51744.0,154822.77
19920821,2694.43,2738.13,2740.87,2678.59,60532.0,181709.435
19920824,2646.7,2685.35,2687.33,2625.6,56370.0,163789.755
19920825,2563.39,2636.57,2637.84,2553.66,64549.0,178312.02
19920826,2617.37,2553.53,2650.07,2533.25,103170.0,278591.615
19920827,2621.43,2625.95,2665.11,2580.82,66311.0,184471.91
19920828,2616.64,2622.82,2628.82,2585.49,41537.0,116836.935
19920831,2565.51,2607.58,2607.58,2540.08,28810.0,81841.705
19920901,2506.96,2552.41,2560.76,2493.52,38866.0,106684.39
19920902,2497.45,2494.26,2515.26,2407.24,70012.0,186219.09
19920903,2460.09,2499.43,2514.71,2420.48,50346.0,133939.14
19920904,2360.53,2451.54,2453.82,2350.37,87275.0,218471.565
19920907,2251.65,2346.07,2346.29,2235.72,87177.0,215220.125
19920908,2393.49,2239.18,2414.46,2198.71,100563.0,252401.83
19920909,2478.13,2406.46,2483.31,2354.18,122234.0,315878.08
19920910,2506.2,2489.08,2543.33,2448.38,119944.0,333529.54
19920911,2535.32,2510.37,2544.09,2450.09,87167.0,247428.705
19920914,2481.2,2553.6,2603.59,2470.71,72445.0,213656.31
19920915,2473.54,2465.34,2518.55,2437.15,53629.0,152382.365
19920916,2482.68,2468.65,2503.58,2446.15,32454.0,92984.94
19920917,2525.1,2487.49,2543.24,2485.92,48933.0,142110.195
19920918,2494.29,2527.55,2535.8,2478.32,31849.0,93032.875
19920921,2483.21,2492.61,2511.59,2468.38,24894.0,69960.965
19920922,2462.39,2478.21,2488.93,2455.58,26616.0,74190.475
19920923,2495.29,2469.93,2513.38,2468.85,31254.0,92357.945
19920924,2594.01,2504.35,2599.02,2503.9,78926.0,246552.385
19920925,2561.29,2605.6,2637.43,2549.88,86350.0,278310.29
19920928,2556.91,2562.19,2580.85,2524.24,44965.0,132701.08
19920929,2565.26,2550.47,2568.65,2533.53,45469.0,125509.87
19920930,2548.46,2561.88,2568.38,2526.31,55288.0,155360.555
19921005,2541.36,2563.04,2574.34,2533.25,20987.0,59023.94
19921006,2505.77,2535.62,2535.99,2489.57,24053.0,63915.71
19921007,2523.9,2499.86,2526.57,2487.45,19317.0,54188.995
19921008,2514.21,2527.75,2542.46,2504.38,17492.0,48688.7
19921009,2530.08,2510.43,2536.62,2494.98,24983.0,73536.28
19921012,2530.98,2543.48,2584.76,2525.96,57727.0,146493.7
19921013,2515.24,2544.83,2554.18,2505.09,26874.0,64033.58
19921014,2467.19,2509.63,2517.12,2461.74,33904.0,80797.725
19921015,2498.44,2456.87,2507.97,2433.06,39175.0,79020.855
19921016,2480.79,2494.7,2505.94,2464.34,32813.0,71799.385
19921019,2399.63,2470.52,2475.78,2388.07,37828.0,99807.625
19921020,2420.74,2421.18,2483.76,2400.8,53717.0,136083.84
19921021,2347.98,2417.32,2423.12,2330.33,37398.0,99413.065
19921022,2317.53,2340.42,2347.44,2272.36,66415.0,165408.455
19921023,2261.57,2311.23,2325.87,2252.07,66440.0,163178.15
19921026,2086.75,2245.23,2245.44,1986.43,88709.0,193864.715
19921027,2022.58,2092.25,2124.72,2005.31,113366.0,253583.105
19921028,2070.62,2022.83,2082.48,1991.52,85723.0,186687.12
19921029,2156.71,2065.21,2163.22,2040.93,92823.0,209000.575
19921030,2196.01,2168.62,2217.07,2163.08,125159.0,282089.83
19921102,2073.35,2203.73,2212.64,2056.88,86339.0,184851.04
19921103,2121.35,2063.7,2123.36,2010.9,66886.0,138799.94
19921104,2078.46,2116.99,2123.54,2059.57,42195.0,83044.17
19921105,2064.66,2070.8,2092.43,2053.98,32643.0,66751.365
19921106,2048.23,2059.18,2069.6,2039.04,44682.0,93312.24
19921109,2030.74,2039.4,2057.14,2013.09,27371.0,55541.295
19921110,2013.67,2019.2,2059.11,2002.53,31221.0,63538.58
19921111,1962.61,2006.12,2011.36,1933.88,46360.0,92230.435
19921112,1900.02,1969.31,1999.41,1871.49,58659.0,116307.925
19921113,1814.64,1893.65,1893.97,1780.96,82465.0,154562.66
19921116,1636.34,1805.57,1805.8,1628.99,90101.0,159897.67
19921117,1605.93,1627.27,1653.68,1529.21,136031.0,220700.7
19921118,1687.32,1611.28,1758.61,1590.01,158272.0,267544.95
19921119,1696.05,1688.35,1724.49,1645.66,129286.0,223990.725
19921120,1641.7,1697.55,1720.36,1636.02,120292.0,202880.56
19921123,1574.33,1636.89,1636.89,1538.73,106480.0,167459.72
19921124,1619.98,1568.4,1622.54,1550.07,68549.0,104052.915
19921125,1679.37,1624.04,1680.77,1602.6,96574.0,154766.32
19921126,1859.83,1687.8,1889.15,1687.11,193057.0,338539.71
19921127,1859.09,1867.65,1885.37,1777.47,223860.0,426438.04
19921130,2072.17,1869.78,2103.11,1869.09,231393.0,442872.81
19921201,2135.7,2074.28,2148.97,1987.61,239823.0,505577.015
19921202,2088.75,2147.75,2189.94,2048.84,227469.0,494742.455
19921203,2032.47,2090.02,2109.84,2019.42,164298.0,345818.45
19921204,2125.06,2029.75,2139.91,2011.63,190239.0,407651.395
19921207,2252.01,2137.61,2276.2,2136.55,219346.0,489190.36
19921208,2227.66,2261.98,2278.43,2214.04,178221.0,417852.275
19921209,2146.27,2227.74,2239.34,2107.02,178593.0,400679.695
19921210,2085.79,2145.6,2150.11,2057.39,161092.0,353497.55
19921211,2141.29,2093.64,2240.55,2088.89,157850.0,366058.595
19921214,2126.43,2146.31,2169.35,2107.87,96008.0,220007.695
19921215,2085.9,2113.2,2125.31,2064.96,69460.0,151405.73
19921216,2137.66,2077.65,2142.06,2055.75,70380.0,152747.855
19921217,2115.23,2146.29,2156.75,2106.66,54020.0,116922.785
19921218,2157.14,2113.45,2158.83,2103.13,70503.0,152922.975
19921221,2184.12,2164.65,2198.45,2124.73,127154.0,277809.295
19921222,2154.81,2187.6,2203.09,2144.79,104451.0,226214.735
19921223,2134.44,2149.59,2166.25,2123.23,66899.0,147263.17
19921224,2171.9,2129.22,2178.53,2125.13,56797.0,118948.0
19921225,2176.56,2176.96,2187.94,2157.46,64910.0,144435.165
19921228,2179.41,2184.07,2193.58,2161.0,52450.0,107875.25
19921229,2221.14,2180.89,2230.87,2173.75,79303.0,179361.5
19921230,2294.86,2228.07,2299.5,2226.46,138375.0,312427.52
19921231,2309.77,2304.28,2356.81,2291.66,172838.0,375191.56
19930104,2376.38,2424.0,2452.6,2368.37,220331.0,465582.565
19930105,2376.13,2372.15,2423.98,2361.33,123226.0,252867.465
19930106,2403.59,2377.64,2407.68,2367.87,88860.0,187906.505
19930107,2429.85,2411.45,2438.89,2400.3,118228.0,241973.425
19930108,2470.84,2444.62,2476.34,2430.46,159947.0,337441.19
19930111,2554.78,2484.28,2581.5,2479.48,231078.0,516385.31
19930112,2495.99,2564.95,2588.11,2477.86,209331.0,479730.645
19930113,2523.65,2487.66,2556.48,2471.23,152055.0,340752.34
19930114,2497.08,2528.39,2550.62,2484.2,128674.0,289559.795
19930115,2525.33,2500.65,2540.93,2462.8,117358.0,266213.23
19930118,2585.78,2529.83,2598.44,2519.73,170425.0,410169.845
19930119,2611.21,2597.66,2655.53,2588.17,189443.0,461081.91
19930201,2856.9,2640.54,2897.28,2639.43,236714.0,596021.65
19930202,2957.48,2872.4,2993.72,2865.18,283630.0,743837.105
19930203,2912.47,2970.91,3015.28,2894.62,269833.0,718666.27
19930204,2962.4,2912.79,2991.13,2871.74,267494.0,706400.74
19930205,3019.39,2975.51,3038.76,2934.27,289624.0,785114.99
19930208,3179.35,3047.26,3220.67,3041.9,341940.0,980672.795
19930209,3132.55,3188.57,3212.36,3091.71,257084.0,746048.93
19930210,3091.72,3142.25,3198.82,3076.52,195622.0,574028.365
19930211,3054.74,3090.39,3147.49,3033.71,227653.0,674320.79
19930212,2975.96,3053.2,3065.82,2901.65,294238.0,865055.44
19930215,3086.15,2977.53,3134.16,2971.66,262056.0,789954.495
19930216,3022.03,3094.94,3130.3,3002.58,220613.0,674376.635
19930217,3093.02,3023.68,3109.16,2967.81,216610.0,634283.855
19930218,3121.51,3102.83,3169.52,3037.49,291511.0,876594.135
19930219,3278.79,3124.58,3290.1,3111.98,454040.0,1335057.795
19930222,3311.7,3290.82,3422.22,3238.16,430149.0,1340813.25
19930223,3268.75,3321.21,3354.37,3237.47,306193.0,948029.605
19930224,3118.57,3271.25,3285.38,3083.16,334254.0,1037733.775
19930225,3237.79,3115.63,3273.1,3078.77,309848.0,958631.02
19930226,3185.6,3248.71,3279.13,3156.86,224148.0,707053.52
19930301,3201.5,3195.15,3282.34,3131.69,191575.0,667700.58
19930302,3125.41,3207.52,3209.77,3116.28,129192.0,413683.995
19930303,3030.65,3123.05,3176.03,3024.21,151942.0,478502.135
19930304,3046.17,3025.12,3116.97,2944.33,241935.0,738271.34
19930305,2874.92,3042.29,3069.97,2866.93,193193.0,572331.5
19930308,2968.3,2865.89,3021.13,2864.05,225228.0,657085.865
19930309,2945.95,2971.85,2988.19,2882.21,142531.0,414287.565
19930310,3116.65,2947.85,3120.4,2935.84,226662.0,690215.76
19930311,3120.06,3124.6,3165.18,3065.07,296185.0,885336.135
19930312,3158.46,3127.39,3165.71,3089.72,252613.0,721025.12
19930315,3011.47,3165.43,3166.0,2957.26,234327.0,681257.545
19930316,3016.2,3005.22,3054.48,2983.8,127567.0,367394.325
19930317,2929.78,3009.43,3014.92,2908.91,142942.0,393086.185
19930318,2956.18,2926.84,2994.6,2900.54,125386.0,344866.575
19930319,2958.04,2956.92,2975.12,2918.22,97820.0,278570.91
19930322,2850.77,2957.78,2958.06,2836.39,103523.0,292484.095
19930323,2843.24,2847.04,2910.74,2806.31,119463.0,331305.185
19930324,2756.53,2834.49,2846.36,2734.05,110451.0,299674.05
19930325,2909.66,2754.56,2923.52,2736.89,159004.0,427298.35
19930326,2883.71,2921.23,2956.25,2871.37,225687.0,610551.765
19930329,2849.13,2883.62,2923.93,2827.11,125764.0,318072.6521
19930330,2889.58,2843.91,2897.82,2809.35,94787.0,243651.8325
19930331,2908.97,2891.49,2931.47,2842.58,180971.0,475093.1649
19930401,2902.97,2911.8,2924.62,2881.24,126183.0,349689.2272
19930402,2873.02,2895.06,2919.3,2857.61,140505.0,398013.6049
19930405,2847.78,2876.44,2903.88,2838.78,110606.0,274609.385
19930406,2868.61,2845.95,2899.83,2811.99,116650.0,285119.9585
19930407,2946.16,2876.96,2955.48,2875.06,204920.0,531763.8228
19930408,3023.49,2956.0,3049.56,2953.59,302873.0,793938.6652
19930409,3009.76,3034.26,3060.51,2989.74,261097.0,716725.91
